,movieId,title,rating,genres,tag_y
2383,2247,married to the mob,3.0,['Comedy'],['Mafia']
2384,2248,say anything...,3.923076923076923,"['Comedy', 'Drama', 'Romance']","['In Your Eyes', 'Lloyd Dobbler']"
2386,2249,my blue heaven,3.1818181818181817,['Comedy'],['Mafia']
2387,2252,hero,2.5,"['Comedy', 'Drama']",[nan]
2388,2253,toys,2.375,"['Comedy', 'Fantasy']",[nan]
2389,2255,young doctors in love,1.5,['Comedy'],[nan]
2390,2256,parasite,2.5,"['Horror', 'Sci-Fi']",[nan]
2391,2257,no small affair,4.0,"['Comedy', 'Romance']",[nan]
2392,2259,blame it on rio,3.1875,"['Comedy', 'Romance']",[nan]
2393,2260,wisdom,2.5,"['Crime', 'Drama']",[nan]
2394,2261,one crazy summer,3.0,['Comedy'],[nan]
2395,2262,about last night...,3.0,"['Comedy', 'Drama', 'Romance']",[nan]
2396,2263,"seventh sign, the",2.8,"['Drama', 'Fantasy', 'Thriller']",[nan]
2397,2264,we're no angels,2.75,"['Comedy', 'Crime']",[nan]
2398,2265,nothing but trouble,2.375,"['Adventure', 'Comedy']",[nan]
2399,2266,"butcher's wife, the",3.1,"['Comedy', 'Romance']",[nan]
2400,2267,mortal thoughts,2.5,"['Mystery', 'Thriller']",[nan]
2401,2268,"few good men, a",3.789473684210526,"['Crime', 'Drama', 'Thriller']","['court', 'military']"
2403,2269,indecent proposal,3.0,"['Drama', 'Romance']",[nan]
2404,2271,permanent midnight,3.0,['Drama'],[nan]
2405,2272,one true thing,2.75,['Drama'],[nan]
2406,2273,rush hour,3.261904761904762,"['Action', 'Comedy', 'Crime', 'Thriller']",[nan]
2407,2275,six-string samurai,3.6,"['Action', 'Adventure', 'Sci-Fi']",[nan]
2408,2278,ronin,3.5232558139534884,"['Action', 'Crime', 'Thriller']",[nan]
2409,2279,urban legend,2.4,"['Horror', 'Thriller']",[nan]
2410,2280,clay pigeons,3.0,['Crime'],[nan]
2411,2281,monument ave.,2.5,"['Action', 'Crime', 'Drama']",[nan]
2412,2282,pecker,3.4166666666666665,"['Comedy', 'Drama']",[nan]
2413,2283,"sheltering sky, the",3.5,['Drama'],[nan]
2414,2286,"fiendish plot of dr. fu manchu, the",2.0,['Comedy'],[nan]
2415,2287,them!,3.8,"['Horror', 'Sci-Fi', 'Thriller']",[nan]
2416,2288,"thing, the",3.933333333333333,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",[nan]
2417,2289,"player, the",3.9473684210526314,"['Comedy', 'Crime', 'Drama']",[nan]
2418,2290,stardust memories,3.6,"['Comedy', 'Drama']",[nan]
2419,2291,edward scissorhands,3.7,"['Drama', 'Fantasy', 'Romance']",['freaks']
2420,2292,overnight delivery,2.5,"['Comedy', 'Romance']",[nan]
2421,2294,antz,3.2444444444444445,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",[nan]
2422,2295,"impostors, the",4.5,['Comedy'],['Screwball']
2423,2296,"night at the roxbury, a",2.1,['Comedy'],['SNL']
2424,2297,what dreams may come,3.642857142857143,"['Adventure', 'Drama', 'Fantasy', 'Romance']",[nan]
2425,2298,strangeland,4.0,['Thriller'],[nan]
2426,2300,"producers, the",3.9696969696969697,['Comedy'],['Broadway']
2427,2301,history of the world: part i,3.625,"['Comedy', 'Musical']",[nan]
2428,2302,my cousin vinny,3.26271186440678,['Comedy'],['court']
2429,2303,nashville,3.6,"['Drama', 'Musical']",[nan]
2430,2304,love is the devil,4.0,['Drama'],[nan]
2431,2306,holy man,2.5833333333333335,['Comedy'],[nan]
2432,2307,one tough cop,3.0,"['Action', 'Crime']",[nan]
2433,2310,"mighty, the",3.6666666666666665,['Drama'],['adolescence']
2434,2311,2010: the year we make contact,3.588235294117647,['Sci-Fi'],[nan]
2435,2312,children of a lesser god,3.8333333333333335,['Drama'],['death penalty']
2436,2313,"elephant man, the",4.029411764705882,['Drama'],['freaks']
2437,2314,beloved,4.5,['Drama'],[nan]
2438,2315,bride of chucky (child's play 4),2.1666666666666665,"['Comedy', 'Horror', 'Thriller']",[nan]
2439,2316,practical magic,3.2142857142857144,"['Drama', 'Fantasy', 'Mystery', 'Romance']",[nan]
2440,2318,happiness,4.125,"['Comedy', 'Drama']",[nan]
2441,2320,apt pupil,3.0,"['Drama', 'Thriller']",[nan]
2442,2321,pleasantville,3.4836065573770494,"['Comedy', 'Drama', 'Fantasy']",[nan]
2443,2322,soldier,3.0625,"['Action', 'Sci-Fi', 'War']",[nan]
2444,2323,"cruise, the",4.25,['Documentary'],[nan]
2445,2324,life is beautiful (la vita è bella),4.1477272727272725,"['Comedy', 'Drama', 'Romance', 'War']","['Holocaust', 'bittersweet', 'emotional', 'Heartwarming', 'poignant', 'sentimental', 'tear jerker', 'tearjerking']"
2453,2325,orgazmo,3.1153846153846154,['Comedy'],[nan]
2454,2327,tales from the darkside: the movie,3.6666666666666665,"['Fantasy', 'Horror', 'Thriller']",[nan]
2455,2328,vampires,2.4285714285714284,"['Horror', 'Western']",[nan]
2456,2329,american history x,4.217054263565892,"['Crime', 'Drama']","['thought-provoking', 'racism', 'edward norton', 'emotional', 'politics']"
2461,2330,hands on a hard body,4.5,"['Comedy', 'Documentary']",[nan]
2462,2331,living out loud,3.0,"['Comedy', 'Drama', 'Romance']",[nan]
2463,2332,belly,1.25,"['Crime', 'Drama']",[nan]
2464,2333,gods and monsters,4.125,['Drama'],[nan]
2465,2334,"siege, the",2.8076923076923075,"['Action', 'Thriller']",['terrorism']
2466,2335,"waterboy, the",3.1785714285714284,['Comedy'],['football']
2467,2336,elizabeth,3.6739130434782608,['Drama'],['England']
2468,2337,velvet goldmine,3.375,['Drama'],[nan]
2469,2338,i still know what you did last summer,2.0555555555555554,"['Horror', 'Mystery', 'Thriller']",[nan]
2470,2339,i'll be home for christmas,1.5,"['Comedy', 'Romance']",[nan]
2471,2340,meet joe black,3.05,['Romance'],[nan]
2472,2342,hard core logo,4.0,"['Comedy', 'Drama']",[nan]
2473,2344,runaway train,3.25,"['Action', 'Adventure', 'Drama', 'Thriller']",[nan]
2474,2346,"stepford wives, the",3.1818181818181817,"['Mystery', 'Sci-Fi', 'Thriller']",[nan]
2475,2347,"pope of greenwich village, the",2.3333333333333335,['Drama'],[nan]
2476,2348,sid and nancy,3.4375,['Drama'],[nan]
2477,2349,mona lisa,3.5,"['Comedy', 'Thriller']",[nan]
2478,2350,heart condition,3.5,['Comedy'],[nan]
2479,2351,"nights of cabiria (notti di cabiria, le)",4.285714285714286,['Drama'],['In Netflix queue']
2480,2352,"big chill, the",3.84,"['Comedy', 'Drama']",[nan]
2481,2353,enemy of the state,3.4925373134328357,"['Action', 'Thriller']",[nan]
2482,2354,"rugrats movie, the",2.5,"['Animation', 'Children', 'Comedy']",[nan]
2483,2355,"bug's life, a",3.516304347826087,"['Adventure', 'Animation', 'Children', 'Comedy']",['Pixar']
2484,2356,celebrity,2.6,['Comedy'],[nan]
2485,2357,central station (central do brasil),4.416666666666667,['Drama'],['South America']
2486,2358,savior,4.0,"['Drama', 'War']",[nan]
2487,2359,waking ned devine (a.k.a. waking ned),3.673076923076923,['Comedy'],[nan]
2488,2360,"celebration, the (festen)",4.458333333333333,['Drama'],['In Netflix queue']
2489,2361,pink flamingos,2.75,['Comedy'],[nan]
2490,2362,glen or glenda,4.0,['Drama'],[nan]
2491,2363,godzilla (gojira),2.1666666666666665,"['Drama', 'Horror', 'Sci-Fi']",[nan]
2492,2364,"godzilla 1985: the legend is reborn (gojira) (godzilla) (return of godzilla, the)",1.5,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",[nan]
2493,2365,king kong vs. godzilla (kingukongu tai gojira),2.5,"['Action', 'Sci-Fi']",[nan]
2494,2366,king kong,3.64,"['Action', 'Adventure', 'Fantasy', 'Horror']",[nan]
2495,2367,king kong,2.7142857142857144,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi', 'Thriller']",[nan]
2496,2368,king kong lives,2.0,"['Adventure', 'Sci-Fi']",[nan]
2497,2369,desperately seeking susan,2.6666666666666665,"['Comedy', 'Drama', 'Romance']",[nan]
2498,2370,"emerald forest, the",3.0,"['Action', 'Adventure', 'Drama']",[nan]
2499,2371,fletch,3.0833333333333335,"['Comedy', 'Crime', 'Mystery']",[nan]
2500,2372,fletch lives,2.2222222222222223,['Comedy'],[nan]
2501,2373,red sonja,2.2777777777777777,"['Action', 'Adventure', 'Fantasy']",[nan]
2502,2374,gung ho,3.1666666666666665,"['Comedy', 'Drama']",[nan]
2503,2375,"money pit, the",2.9285714285714284,['Comedy'],[nan]
2504,2376,"view to a kill, a",3.2142857142857144,"['Action', 'Adventure', 'Thriller']",[nan]
2505,2377,lifeforce,2.5,"['Horror', 'Sci-Fi']",[nan]
2506,2378,police academy,3.022727272727273,"['Comedy', 'Crime']",[nan]
2507,2379,police academy 2: their first assignment,2.4583333333333335,"['Comedy', 'Crime']",[nan]
2508,2380,police academy 3: back in training,2.3,"['Comedy', 'Crime']",[nan]
2509,2381,police academy 4: citizens on patrol,2.142857142857143,"['Comedy', 'Crime']",[nan]
2510,2382,police academy 5: assignment: miami beach,2.5,"['Comedy', 'Crime']",[nan]
2511,2383,police academy 6: city under siege,1.5,"['Comedy', 'Crime']",[nan]
2512,2384,babe: pig in the city,2.7758620689655173,"['Adventure', 'Children', 'Drama']",[nan]
2513,2385,home fries,2.3333333333333335,"['Comedy', 'Romance']",[nan]
2514,2387,very bad things,3.4375,"['Comedy', 'Crime']","['dark comedy', 'dark humor']"
2516,2388,steam: the turkish bath (hamam),4.0,"['Drama', 'Romance']",[nan]
2517,2389,psycho,1.8888888888888888,"['Crime', 'Horror', 'Thriller']",[nan]
2518,2390,little voice,3.9285714285714284,['Comedy'],['In Netflix queue']
2519,2391,"simple plan, a",3.7954545454545454,"['Crime', 'Drama', 'Thriller']",['heist']
2520,2392,jack frost,1.9375,"['Children', 'Comedy', 'Drama']",[nan]
2521,2393,star trek: insurrection,3.1515151515151514,"['Action', 'Drama', 'Romance', 'Sci-Fi']","['cameo:Whoopi Goldberg', 'space opera', 'Star Trek']"
2524,2394,"prince of egypt, the",3.5,"['Animation', 'Musical']","['Bible', 'Moses']"
2526,2395,rushmore,3.544642857142857,"['Comedy', 'Drama']",[nan]
2527,2396,shakespeare in love,3.777173913043478,"['Comedy', 'Drama', 'Romance']",['England']
2528,2398,miracle on 34th street,4.0588235294117645,"['Comedy', 'Drama']",[nan]
2529,2399,santa claus: the movie,2.25,"['Adventure', 'Children', 'Fantasy']",[nan]
2530,2400,prancer,3.0,"['Children', 'Drama', 'Fantasy']",[nan]
2531,2401,pale rider,3.8125,['Western'],[nan]
2532,2402,rambo: first blood part ii,2.6578947368421053,"['Action', 'Adventure', 'Thriller']",[nan]
2533,2403,first blood (rambo: first blood),3.55,"['Action', 'Adventure', 'Drama', 'Thriller']",[nan]
2534,2404,rambo iii,1.9166666666666667,"['Action', 'Adventure', 'Thriller', 'War']",[nan]
2535,2405,"jewel of the nile, the",2.8095238095238093,"['Action', 'Adventure', 'Comedy', 'Romance']",[nan]
2536,2406,romancing the stone,3.4537037037037037,"['Action', 'Adventure', 'Comedy', 'Romance']",[nan]
2537,2407,cocoon,3.2674418604651163,"['Comedy', 'Sci-Fi']",[nan]
2538,2408,cocoon: the return,2.3333333333333335,"['Comedy', 'Sci-Fi']",[nan]
2539,2409,rocky ii,3.1923076923076925,"['Action', 'Drama']",[nan]
2540,2410,rocky iii,2.7291666666666665,"['Action', 'Drama']",['boxing']
2541,2411,rocky iv,2.706896551724138,"['Action', 'Drama']",['boxing']
2542,2412,rocky v,1.9411764705882353,"['Action', 'Drama']",['boxing']
2543,2413,clue,3.388888888888889,"['Comedy', 'Crime', 'Mystery', 'Thriller']",[nan]
2544,2414,young sherlock holmes,3.3636363636363638,"['Action', 'Adventure', 'Children', 'Fantasy', 'Mystery', 'Thriller']",[nan]
2545,2415,violets are blue...,3.0,"['Drama', 'Romance']",[nan]
2546,2416,back to school,2.90625,['Comedy'],[nan]
2547,2417,heartburn,1.0,"['Comedy', 'Drama']",[nan]
2548,2418,nothing in common,2.75,['Comedy'],[nan]
2549,2419,extremities,3.75,"['Drama', 'Thriller']",[nan]
2550,2420,"karate kid, the",3.5657894736842106,['Drama'],['martial arts']
2551,2421,"karate kid, part ii, the",2.7758620689655173,"['Action', 'Adventure', 'Drama']",['martial arts']
2552,2422,"karate kid, part iii, the",1.75,"['Action', 'Adventure', 'Children', 'Drama']",['martial arts']
2553,2423,christmas vacation (national lampoon's christmas vacation),3.566666666666667,['Comedy'],['christmas']
2554,2424,you've got mail,3.12,"['Comedy', 'Romance']","['e-mail', 'remake']"
2556,2425,"general, the",4.0,['Crime'],[nan]
2557,2427,"thin red line, the",3.3,"['Action', 'Drama', 'War']",[nan]
2558,2428,"faculty, the",2.4782608695652173,"['Horror', 'Sci-Fi']",[nan]
2559,2429,mighty joe young,2.8,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']",[nan]
2560,2430,mighty joe young,2.8333333333333335,"['Adventure', 'Children', 'Drama']",[nan]
2561,2431,patch adams,3.3703703703703702,"['Comedy', 'Drama']","['doctors', 'bad']"
2563,2432,stepmom,3.0833333333333335,['Drama'],[nan]
2564,2433,"civil action, a",3.0454545454545454,['Drama'],[nan]
2565,2435,hurlyburly,4.0,['Drama'],[nan]
2566,2436,tea with mussolini,4.25,"['Comedy', 'Drama', 'War']",[nan]
2567,2439,affliction,3.1666666666666665,['Drama'],[nan]
2568,2442,hilary and jackie,3.8333333333333335,['Drama'],['In Netflix queue']
2569,2443,playing by heart,3.375,"['Drama', 'Romance']",[nan]
2570,2445,at first sight,2.6875,['Drama'],[nan]
2571,2446,in dreams,2.0,"['Horror', 'Thriller']",[nan]
2572,2447,varsity blues,3.2666666666666666,"['Comedy', 'Drama']",[nan]
2573,2448,virus,2.6666666666666665,"['Horror', 'Sci-Fi']",[nan]
2574,2450,howard the duck,2.15625,"['Adventure', 'Comedy', 'Sci-Fi']",[nan]
2575,2451,"gate, the",3.0,['Horror'],[nan]
2576,2453,"boy who could fly, the",2.1666666666666665,"['Drama', 'Fantasy']",[nan]
2577,2454,"fly, the",3.3846153846153846,"['Horror', 'Mystery', 'Sci-Fi']",[nan]
2578,2455,"fly, the",3.383720930232558,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",[nan]
2579,2456,"fly ii, the",2.2777777777777777,"['Horror', 'Sci-Fi']",[nan]
2580,2457,running scared,3.5625,"['Action', 'Comedy']",[nan]
2581,2458,armed and dangerous,2.75,"['Comedy', 'Crime']",[nan]
2582,2459,"texas chainsaw massacre, the",3.269230769230769,['Horror'],[nan]
2583,2460,"texas chainsaw massacre 2, the",2.0,['Horror'],[nan]
2584,2462,texas chainsaw massacre: the next generation (a.k.a. the return of the texas chainsaw massacre),3.0,['Horror'],[nan]
2585,2463,ruthless people,3.3214285714285716,['Comedy'],['kidnapping']
2586,2465,deadly friend,1.5,['Horror'],[nan]
2587,2467,"name of the rose, the (name der rose, der)",3.75,"['Crime', 'Drama', 'Mystery', 'Thriller']",['religion']
2588,2468,jumpin' jack flash,2.5,"['Action', 'Comedy', 'Romance', 'Thriller']",[nan]
2589,2469,peggy sue got married,3.2142857142857144,"['Comedy', 'Drama']",[nan]
2590,2470,crocodile dundee,3.175438596491228,"['Adventure', 'Comedy']",['Australia']
2591,2471,crocodile dundee ii,2.4791666666666665,"['Action', 'Adventure', 'Comedy']",['Australia']
2592,2472,tough guys,3.0,['Comedy'],[nan]
2593,2473,soul man,2.5625,['Comedy'],[nan]
2594,2474,"color of money, the",3.5,['Drama'],[nan]
2595,2475,52 pick-up,3.6666666666666665,"['Action', 'Mystery', 'Thriller']",[nan]
2596,2476,heartbreak ridge,3.75,"['Action', 'War']",[nan]
2597,2477,firewalker,3.3333333333333335,['Adventure'],[nan]
2598,2478,¡three amigos!,3.1346153846153846,"['Comedy', 'Western']",[nan]
2599,2481,my name is joe,4.0,"['Drama', 'Romance']",[nan]
2600,2482,still crazy,3.0,"['Comedy', 'Romance']",[nan]
2601,2483,"day of the beast, the (día de la bestia, el)",3.5,"['Adventure', 'Comedy', 'Thriller']",[nan]
2602,2485,she's all that,2.8448275862068964,"['Comedy', 'Romance']",[nan]
2603,2488,peeping tom,3.0,"['Drama', 'Horror', 'Thriller']",[nan]
2604,2490,payback,3.422222222222222,"['Action', 'Thriller']",[nan]
2605,2491,simply irresistible,3.6,"['Comedy', 'Romance']",['food']
2606,2492,20 dates,3.0,"['Comedy', 'Romance']",[nan]
2607,2493,"harmonists, the",4.0,['Drama'],[nan]
2608,2494,"last days, the",4.0,['Documentary'],"['Holocaust', 'Hungary']"
2610,2495,"fantastic planet, the (planète sauvage, la)",4.0,"['Animation', 'Sci-Fi']",[nan]
2611,2496,blast from the past,3.108695652173913,"['Comedy', 'Romance']",[nan]
2612,2497,message in a bottle,2.9166666666666665,['Romance'],[nan]
2613,2498,my favorite martian,2.1,"['Comedy', 'Sci-Fi']",[nan]
2614,2500,jawbreaker,2.0,['Comedy'],[nan]
2615,2501,october sky,3.75,['Drama'],[nan]
2616,2502,office space,4.090425531914893,"['Comedy', 'Crime']","['stapler', 'workplace']"
2618,2503,"apple, the (sib)",4.0,['Drama'],[nan]
2619,2504,200 cigarettes,3.1666666666666665,"['Comedy', 'Drama']",[nan]
2620,2505,8mm,2.9444444444444446,"['Drama', 'Mystery', 'Thriller']",['Nicolas Cage']
2621,2506,"other sister, the",3.3333333333333335,"['Comedy', 'Drama', 'Romance']",['disability']
2622,2511,"long goodbye, the",4.666666666666667,"['Crime', 'Film-Noir']",[nan]
2623,2512,"ballad of narayama, the (narayama bushiko)",5.0,['Drama'],[nan]
2624,2513,pet sematary,2.85,['Horror'],[nan]
2625,2514,pet sematary ii,1.8333333333333333,"['Comedy', 'Horror']",[nan]
2626,2515,children of the corn ii: the final sacrifice,1.75,['Horror'],[nan]
2627,2516,children of the corn iii,1.0,['Horror'],[nan]
2628,2517,christine,2.95,['Horror'],['Stephen King']
2629,2518,night shift,3.05,['Comedy'],[nan]
2630,2520,airport,2.1666666666666665,['Drama'],[nan]
2631,2521,airport 1975,3.5,"['Action', 'Drama', 'Thriller']",[nan]
2632,2522,airport '77,3.25,['Drama'],[nan]
2633,2523,rollercoaster,2.5,"['Drama', 'Thriller']",[nan]
2634,2524,"towering inferno, the",3.2222222222222223,"['Action', 'Adventure', 'Drama', 'Thriller']",[nan]
2635,2525,alligator,2.0,"['Action', 'Horror', 'Sci-Fi']",[nan]
2636,2526,meteor,1.8333333333333333,['Sci-Fi'],[nan]
2637,2527,westworld,3.4166666666666665,"['Action', 'Sci-Fi', 'Thriller', 'Western']",[nan]
2638,2528,logan's run,3.2291666666666665,"['Action', 'Adventure', 'Sci-Fi']",[nan]
2639,2529,planet of the apes,3.8035714285714284,"['Action', 'Drama', 'Sci-Fi']",['twist ending']
2640,2530,beneath the planet of the apes,2.7777777777777777,"['Action', 'Sci-Fi']",[nan]
2641,2531,battle for the planet of the apes,2.7777777777777777,"['Action', 'Sci-Fi']",[nan]
2642,2532,conquest of the planet of the apes,2.7916666666666665,"['Action', 'Sci-Fi']",[nan]
2643,2533,escape from the planet of the apes,3.0,"['Action', 'Sci-Fi']",[nan]
2644,2534,avalanche,2.5,['Action'],[nan]
2645,2535,earthquake,2.6666666666666665,"['Action', 'Drama', 'Thriller']",[nan]
2646,2537,beyond the poseidon adventure,2.0,['Adventure'],[nan]
2647,2538,dancemaker,1.0,['Documentary'],[nan]
2648,2539,analyze this,3.095744680851064,['Comedy'],[nan]
2649,2540,"corruptor, the",2.5,"['Action', 'Crime', 'Drama', 'Thriller']",[nan]
2650,2541,cruel intentions,3.225,['Drama'],[nan]
2651,2542,"lock, stock & two smoking barrels",4.052238805970149,"['Comedy', 'Crime', 'Thriller']",[nan]
2652,2544,"school of flesh, the (école de la chair, l')",3.0,"['Drama', 'Romance']",[nan]
2653,2546,"deep end of the ocean, the",3.25,['Drama'],[nan]
2654,2548,"rage: carrie 2, the",1.8333333333333333,['Horror'],[nan]
2655,2549,wing commander,2.9166666666666665,"['Action', 'Sci-Fi']",[nan]
2656,2550,"haunting, the",4.0,"['Horror', 'Thriller']",['ghosts']
2657,2551,dead ringers,3.6875,"['Drama', 'Horror', 'Thriller']",[nan]
2658,2552,my boyfriend's back,1.5,['Comedy'],[nan]
2659,2553,village of the damned,3.0833333333333335,"['Horror', 'Sci-Fi', 'Thriller']",['evil children']
2660,2554,children of the damned,3.1666666666666665,"['Horror', 'Sci-Fi', 'Thriller']",['evil children']
2661,2555,baby geniuses,1.6666666666666667,['Comedy'],[nan]
2662,2557,i stand alone (seul contre tous),4.5,"['Drama', 'Thriller']",[nan]
2663,2558,forces of nature,2.3333333333333335,"['Comedy', 'Romance']",[nan]
2664,2559,"king and i, the",3.0,"['Animation', 'Children']",[nan]
2665,2560,ravenous,3.0,"['Horror', 'Thriller']",[nan]
2666,2561,true crime,2.75,"['Crime', 'Thriller']",[nan]
2667,2563,dangerous beauty,4.166666666666667,['Drama'],[nan]
2668,2565,"king and i, the",4.166666666666667,"['Drama', 'Musical', 'Romance']",['Siam']
2669,2566,doug's 1st movie,2.0,"['Animation', 'Children']",[nan]
2670,2567,edtv,2.973684210526316,['Comedy'],[nan]
2671,2568,"mod squad, the",3.1875,"['Action', 'Crime']",[nan]
2672,2570,"walk on the moon, a",3.2,"['Drama', 'Romance']",[nan]
2673,2571,"matrix, the",4.192446043165468,"['Action', 'Sci-Fi', 'Thriller']","['martial arts', 'sci-fi', 'alternate universe', 'philosophy', 'post apocalyptic']"
2678,2572,10 things i hate about you,3.5277777777777777,"['Comedy', 'Romance']",['Shakespeare sort of']
2679,2573,tango,1.0,"['Drama', 'Musical']",[nan]
2680,2574,"out-of-towners, the",2.0,['Comedy'],[nan]
2681,2575,"dreamlife of angels, the (vie rêvée des anges, la)",3.75,['Drama'],[nan]
2682,2577,metroland,3.0,"['Comedy', 'Drama']",[nan]
2683,2579,following,3.8333333333333335,"['Crime', 'Mystery', 'Thriller']","['black and white', 'Christopher Nolan', 'directorial debut', 'mindfuck', 'not linear', 'Twist Ending', 'black and white']"
2690,2580,go,3.9615384615384617,"['Comedy', 'Crime']",[nan]
2691,2581,never been kissed,2.9583333333333335,"['Comedy', 'Romance']",['high school']
2692,2582,twin dragons (shuang long hui),3.0,"['Action', 'Comedy']",[nan]
2693,2583,cookie's fortune,3.875,"['Comedy', 'Drama']",['southern US']
2694,2585,"lovers of the arctic circle, the (los amantes del círculo polar)",4.25,"['Drama', 'Romance']",[nan]
2695,2586,goodbye lover,1.75,"['Comedy', 'Crime', 'Thriller']",[nan]
2696,2587,life,3.25,"['Comedy', 'Crime', 'Drama']",[nan]
2697,2589,friends & lovers,3.5,"['Comedy', 'Drama', 'Romance']",[nan]
2698,2590,hideous kinky,2.5,['Drama'],[nan]
2699,2593,"monster, the (mostro, il)",3.375,['Comedy'],[nan]
2700,2594,open your eyes (abre los ojos),3.75,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",[nan]
2701,2596,slc punk!,3.7916666666666665,"['Comedy', 'Drama']",[nan]
2702,2597,lost & found,2.75,"['Comedy', 'Romance']",[nan]
2703,2598,pushing tin,2.84,['Comedy'],['golfing']
2704,2599,election,3.6607142857142856,['Comedy'],[nan]
2705,2600,existenz,3.8636363636363638,"['Action', 'Sci-Fi', 'Thriller']",['virtual reality']
2706,2605,entrapment,2.988372093023256,"['Crime', 'Thriller']",[nan]
2707,2606,idle hands,2.566666666666667,"['Comedy', 'Horror']",[nan]
2708,2607,get real,4.0,"['Drama', 'Romance']",[nan]
2709,2609,"king of masks, the (bian lian)",4.0,['Drama'],[nan]
2710,2611,"winslow boy, the",3.0,['Drama'],[nan]
2711,2612,mildred pierce,4.0,"['Drama', 'Film-Noir']",['motherhood']
2712,2613,night of the comet,2.875,"['Comedy', 'Horror', 'Sci-Fi']",[nan]
2713,2614,chopping mall (a.k.a. killbots),1.0,"['Action', 'Horror', 'Sci-Fi']",[nan]
2714,2615,my science project,2.875,"['Adventure', 'Sci-Fi']",[nan]
2715,2616,dick tracy,2.8846153846153846,"['Action', 'Crime']",['comic book']
2716,2617,"mummy, the",3.1206896551724137,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",[nan]
2717,2618,"castle, the",3.4,['Comedy'],[nan]
2718,2620,this is my father,3.0,"['Drama', 'Romance']",[nan]
2719,2622,william shakespeare's a midsummer night's dream,3.1363636363636362,"['Comedy', 'Fantasy']",[nan]
2720,2623,trippin',1.0,['Comedy'],[nan]
2721,2624,after life (wandafuru raifu),4.25,"['Drama', 'Fantasy']",[nan]
2722,2625,black mask (hak hap),2.5,"['Action', 'Adventure', 'Crime', 'Sci-Fi', 'Thriller']",[nan]
2723,2628,star wars: episode i - the phantom menace,3.107142857142857,"['Action', 'Adventure', 'Sci-Fi']","['prequel', 'the Force']"
2725,2629,"love letter, the",2.5,"['Comedy', 'Romance']",[nan]
2726,2630,besieged (a.k.a. l' assedio),3.5,['Drama'],[nan]
2727,2632,"saragossa manuscript, the (rekopis znaleziony w saragossie)",4.0,"['Adventure', 'Drama', 'Mystery']",[nan]
2728,2633,"mummy, the",3.3333333333333335,"['Horror', 'Romance']",[nan]
2729,2634,"mummy, the",3.3333333333333335,['Horror'],[nan]
2730,2639,mommie dearest,3.125,['Drama'],[nan]
2731,2640,superman,3.6065573770491803,"['Action', 'Adventure', 'Sci-Fi']",['superhero']
2732,2641,superman ii,3.020408163265306,"['Action', 'Sci-Fi']",['superhero']
2733,2642,superman iii,2.25,"['Action', 'Adventure', 'Sci-Fi']",['superhero']
2734,2643,superman iv: the quest for peace,1.6875,"['Action', 'Adventure', 'Sci-Fi']",[nan]
2735,2644,dracula,3.3333333333333335,['Horror'],[nan]
2736,2648,frankenstein,3.909090909090909,"['Drama', 'Horror', 'Sci-Fi']",['In Netflix queue']
2737,2651,frankenstein meets the wolf man,1.0,['Horror'],[nan]
2738,2652,"curse of frankenstein, the",3.0,['Horror'],[nan]
2739,2654,"wolf man, the",3.6,"['Drama', 'Fantasy', 'Horror']",[nan]
2740,2655,howling ii: your sister is a werewolf,2.0,['Horror'],[nan]
2741,2656,tarantula,3.0,"['Horror', 'Sci-Fi']",[nan]
2742,2657,"rocky horror picture show, the",3.3412698412698414,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']",[nan]
2743,2659,it came from hollywood,2.0,"['Comedy', 'Documentary']",[nan]
2744,2660,"thing from another world, the",3.5,"['Horror', 'Sci-Fi']",['aliens']
2745,2661,it came from outer space,3.0,['Sci-Fi'],[nan]
2746,2662,"war of the worlds, the",3.1666666666666665,"['Action', 'Drama', 'Sci-Fi']",['classic']
2747,2664,invasion of the body snatchers,3.769230769230769,"['Horror', 'Sci-Fi', 'Thriller']",['1950s']
2748,2665,earth vs. the flying saucers,1.0,['Sci-Fi'],[nan]
2749,2668,swamp thing,2.9375,"['Horror', 'Sci-Fi']",[nan]
2750,2669,pork chop hill,3.5,['War'],[nan]
2751,2670,run silent run deep,3.6,['War'],[nan]
2752,2671,notting hill,3.455357142857143,"['Comedy', 'Romance']",[nan]
2753,2672,"thirteenth floor, the",2.9583333333333335,"['Drama', 'Sci-Fi', 'Thriller']",[nan]
2754,2674,"loss of sexual innocence, the",2.25,"['Drama', 'Fantasy']",[nan]
2755,2676,instinct,3.1666666666666665,"['Drama', 'Thriller']",[nan]
2756,2677,buena vista social club,4.375,"['Documentary', 'Musical']",['In Netflix queue']
2757,2681,free enterprise,3.0,"['Comedy', 'Romance', 'Sci-Fi']",[nan]
2758,2682,limbo,4.0,['Drama'],[nan]
